"","rules","support","confidence","coverage","lift","count"
"807","{자기개발.가능여부=가능,생활수준.변화=좋아짐,인간관계=만족,계층의식=중산층} => {기억.집중.가능.여부=가능}",0.115558850177086,0.91222366710013,0.126678197842023,1.08404315258689,4209
"808","{기억.집중.가능.여부=가능,생활수준.변화=좋아짐,인간관계=만족,혼인상태=기혼} => {자기개발.가능여부=가능}",0.113142794388161,0.994209891435464,0.113801718694232,1.04378712926971,4121
"809","{자기개발.가능여부=가능,생활수준.변화=좋아짐,인간관계=만족,혼인상태=기혼} => {기억.집중.가능.여부=가능}",0.113142794388161,0.892957746478873,0.126705653021442,1.0611484502447,4121
"810","{기억.집중.가능.여부=가능,생활수준.변화=좋아짐,인간관계=만족,기부경험=없음} => {자기개발.가능여부=가능}",0.114982291409274,0.991477272727273,0.11597067786838,1.04091824588665,4188
"811","{자기개발.가능여부=가능,생활수준.변화=좋아짐,인간관계=만족,기부경험=없음} => {기억.집중.가능.여부=가능}",0.114982291409274,0.901420576840293,0.12755676358345,1.07120527472281,4188
"812","{기억.집중.가능.여부=가능,생활수준.변화=좋아짐,계층의식=중산층,혼인상태=기혼} => {자기개발.가능여부=가능}",0.124509238667875,0.995172262453368,0.125113252615106,1.04479748984922,4535
"813","{자기개발.가능여부=가능,생활수준.변화=좋아짐,계층의식=중산층,혼인상태=기혼} => {기억.집중.가능.여부=가능}",0.124509238667875,0.892189651780445,0.139554676989814,1.06023568309296,4535
"814","{기억.집중.가능.여부=가능,생활수준.변화=좋아짐,기부경험=없음,계층의식=중산층} => {자기개발.가능여부=가능}",0.119759492628284,0.994074749316317,0.120473327293194,1.04364524815808,4362
"815","{자기개발.가능여부=가능,생활수준.변화=좋아짐,기부경험=없음,계층의식=중산층} => {기억.집중.가능.여부=가능}",0.119759492628284,0.906295449823395,0.132141778546523,1.07699834156338,4362
"816","{기억.집중.가능.여부=가능,생활수준.변화=좋아짐,기부경험=없음,혼인상태=기혼} => {자기개발.가능여부=가능}",0.124619059385553,0.991480996068152,0.125689811382917,1.04092215489552,4539
"817","{자기개발.가능여부=가능,생활수준.변화=좋아짐,기부경험=없음,혼인상태=기혼} => {기억.집중.가능.여부=가능}",0.124619059385553,0.879310344827586,0.141723636163962,1.04493052821061,4539
"818","{기억.집중.가능.여부=가능,기부경험=없음,계층의식=빈곤층,소득.만족도=불만족} => {자기개발.가능여부=가능}",0.121132251599264,0.975458766305549,0.12417977651484,1.02410096114914,4412
"819","{자기개발.가능여부=가능,기부경험=없음,계층의식=빈곤층,소득.만족도=불만족} => {기억.집중.가능.여부=가능}",0.121132251599264,0.817642698295033,0.148148148148148,0.971647634584013,4412
"820","{기억.집중.가능.여부=가능,자기개발.가능여부=가능,계층의식=빈곤층,소득.만족도=불만족} => {기부경험=없음}",0.121132251599264,0.876266137040715,0.138236828377673,1.11140584007501,4412
"821","{기억.집중.가능.여부=가능,인간관계=보통,기부경험=없음,소득.만족도=불만족} => {자기개발.가능여부=가능}",0.108585234604508,0.982852882703777,0.11047964198446,1.03186379231314,3955
