"","rules","support","confidence","coverage","lift","count"
"73","{기억.집중.가능.여부=가능,인간관계=만족} => {만족감=만족}",0.238942426488757,0.51967516570132,0.459791889739999,1.51340277927074,8703
"74","{자기개발.가능여부=가능,인간관계=만족} => {만족감=만족}",0.25920434890042,0.509965969859018,0.508277736595009,1.4851275701747,9441
"75","{계층의식=중산층,혼인상태=기혼} => {만족감=만족}",0.174669851467479,0.447146471745853,0.390632292782033,1.30218405216273,6362
"76","{기부경험=없음,계층의식=중산층} => {만족감=만족}",0.174505120390962,0.401110690395052,0.435054773082942,1.1681182278931,6356
"77","{기억.집중.가능.여부=가능,계층의식=중산층} => {만족감=만족}",0.23262773522225,0.449949551271839,0.517008483650441,1.31034720604255,8473
"78","{자기개발.가능여부=가능,계층의식=중산층} => {만족감=만족}",0.253658402657661,0.443585557902823,0.571836476951377,1.29181392624087,9239
"79","{기부경험=없음,혼인상태=기혼} => {만족감=만족}",0.140982346319633,0.314028864970646,0.448947093869258,0.914517737972802,5135
"80","{기억.집중.가능.여부=가능,혼인상태=기혼} => {만족감=만족}",0.196304532850122,0.386570069204152,0.507810998544875,1.12577289762716,7150
"81","{자기개발.가능여부=가능,혼인상태=기혼} => {만족감=만족}",0.2182686763858,0.374170471125335,0.583340197128188,1.08966267448614,7950
"82","{기억.집중.가능.여부=가능,기부경험=없음} => {만족감=만족}",0.21623699310875,0.326182390458047,0.662932762265601,0.949911346258371,7876
"83","{자기개발.가능여부=가능,기부경험=없음} => {만족감=만족}",0.234714328858139,0.314718009129731,0.745792493753947,0.916524669907426,8549
"84","{기억.집중.가능.여부=가능,자기개발.가능여부=가능} => {만족감=만족}",0.304834857095791,0.365856069592724,0.833209785025945,1.06544939815909,11103
"85","{기억.집중.가능.여부=가능,자기개발.가능여부=가능,교육정도=전문대} => {만족감=만족}",0.0502978886967026,0.362916006339144,0.138593745710128,1.0568873190126,1832
"86","{기억.집중.가능.여부=가능,생활수준.변화=좋아짐,소득.만족도=만족} => {만족감=만족}",0.0501606127996046,0.690737240075614,0.0726189495648354,2.01157131968291,1827
"87","{자기개발.가능여부=가능,생활수준.변화=좋아짐,소득.만족도=만족} => {만족감=만족}",0.0552672761716498,0.684926845865941,0.0806907723141971,1.99465023642561,2013
"88","{인간관계=만족,계층의식=중산층,소득.만족도=만족} => {만족감=만족}",0.0742937155094309,0.710049855680924,0.104631688768086,2.06781369580765,2706
"89","{인간관계=만족,소득.만족도=만족,혼인상태=기혼} => {만족감=만족}",0.0693517832139033,0.71014900196795,0.0976580731955083,2.06810243053319,2526
"90","{인간관계=만족,기부경험=없음,소득.만족도=만족} => {만족감=만족}",0.0534552343299563,0.645129224652087,0.0828597314883453,1.87875123926625,1947
"91","{기억.집중.가능.여부=가능,인간관계=만족,소득.만족도=만족} => {만족감=만족}",0.08390302830629,0.698993595608417,0.12003404442248,2.03561555391744,3056
"92","{자기개발.가능여부=가능,인간관계=만족,소득.만족도=만족} => {만족감=만족}",0.0909315542377069,0.693612565445026,0.131098481728578,2.01994486856994,3312
"93","{계층의식=중산층,소득.만족도=만족,혼인상태=기혼} => {만족감=만족}",0.0702303489553304,0.65089058524173,0.107898855119018,1.895529526366,2558
"94","{기부경험=없음,계층의식=중산층,소득.만족도=만족} => {만족감=만족}",0.052384482332592,0.585995085995086,0.0893940641902095,1.70654025883098,1908
"95","{기억.집중.가능.여부=가능,계층의식=중산층,소득.만족도=만족} => {만족감=만족}",0.0816242484144634,0.641423948220065,0.127254756609834,1.86796069928995,2973
"96","{자기개발.가능여부=가능,계층의식=중산층,소득.만족도=만족} => {만족감=만족}",0.0890096916783351,0.6349392871132,0.140186146116465,1.84907600979644,3242
"97","{기억.집중.가능.여부=가능,소득.만족도=만족,혼인상태=기혼} => {만족감=만족}",0.0769843230925514,0.637127925471484,0.120830244625649,1.85544978247764,2804
"98","{자기개발.가능여부=가능,소득.만족도=만족,혼인상태=기혼} => {만족감=만족}",0.0845894077917799,0.627750611246944,0.134750020591385,1.82814108206984,3081
"99","{기억.집중.가능.여부=가능,기부경험=없음,소득.만족도=만족} => {만족감=만족}",0.0605935809790517,0.555080482897384,0.10916179337232,1.6165104684234,2207
"100","{자기개발.가능여부=가능,기부경험=없음,소득.만족도=만족} => {만족감=만족}",0.0646844027125717,0.542107685227796,0.119320209757571,1.57873096818198,2356
"101","{기억.집중.가능.여부=가능,자기개발.가능여부=가능,소득.만족도=만족} => {만족감=만족}",0.100733053290503,0.607651540245114,0.16577437333553,1.76960838333316,3669
"102","{자기개발.가능여부=가능,기부경험=있음,교육정도=4년제} => {만족감=만족}",0.0507097163879966,0.577909887359199,0.0877467534250336,1.68299446927993,1847
"103","{인간관계=만족,기부경험=있음,계층의식=중산층} => {만족감=만족}",0.0661395272218104,0.643601389259952,0.102764736567553,1.87430186303792,2409
"104","{인간관계=만족,기부경험=있음,혼인상태=기혼} => {만족감=만족}",0.0637509266123054,0.62570735650768,0.101886170826126,1.82219069689608,2322
"105","{기억.집중.가능.여부=가능,인간관계=만족,기부경험=있음} => {만족감=만족}",0.0727287702825138,0.617338615707294,0.117810174889493,1.79781917325552,2649
"106","{자기개발.가능여부=가능,인간관계=만족,기부경험=있음} => {만족감=만족}",0.0809378689289734,0.609090909090909,0.132883068390852,1.77380012647463,2948
"107","{기부경험=있음,계층의식=중산층,혼인상태=기혼} => {만족감=만족}",0.0660571616835516,0.556043448116478,0.118798561348598,1.61931482455797,2406
"108","{기억.집중.가능.여부=가능,기부경험=있음,계층의식=중산층} => {만족감=만족}",0.0730307772561294,0.557418273260687,0.131016116190319,1.62331860294027,2660
"109","{자기개발.가능여부=가능,기부경험=있음,계층의식=중산층} => {만족감=만족}",0.0819811657469182,0.547287390029325,0.149795458913324,1.59381535196595,2986
"110","{기억.집중.가능.여부=가능,기부경험=있음,혼인상태=기혼} => {만족감=만족}",0.0703127144935892,0.533652844342571,0.131757406034648,1.55410870308543,2561
"111","{자기개발.가능여부=가능,기부경험=있음,혼인상태=기혼} => {만족감=만족}",0.0801416687258051,0.519579921680313,0.154243197979299,1.51312540876006,2919
"112","{기억.집중.가능.여부=가능,자기개발.가능여부=가능,기부경험=있음} => {만족감=만족}",0.0898058918815035,0.505876894525209,0.177525190127117,1.47321932751992,3271
"113","{기억.집중.가능.여부=가능,생활수준.변화=그대로,혼인상태=미혼} => {만족감=만족}",0.0532905032534388,0.370066730219256,0.144002416055789,1.07771172261741,1941
"114","{자기개발.가능여부=가능,생활수준.변화=그대로,혼인상태=미혼} => {만족감=만족}",0.0552123658128106,0.367708904735783,0.150152376245779,1.07084524164,2011
"115","{인간관계=만족,소득.만족도=보통,혼인상태=미혼} => {만족감=만족}",0.0516431924882629,0.542231190544826,0.0952420174065838,1.5790906414979,1881
"116","{기부경험=없음,소득.만족도=보통,혼인상태=미혼} => {만족감=만족}",0.0531532273563408,0.377829820452771,0.140680339346018,1.10031946512763,1936
"117","{기억.집중.가능.여부=가능,소득.만족도=보통,혼인상태=미혼} => {만족감=만족}",0.0591659116492326,0.394039129639788,0.150152376245779,1.14752436386583,2155
"118","{자기개발.가능여부=가능,소득.만족도=보통,혼인상태=미혼} => {만족감=만족}",0.06138978118222,0.391251093613298,0.156906350383,1.13940501980308,2236
"119","{인간관계=만족,계층의식=중산층,혼인상태=미혼} => {만족감=만족}",0.057436235345798,0.572523262178435,0.100321225599209,1.66730749007157,2092
"120","{인간관계=만족,기부경험=없음,혼인상태=미혼} => {만족감=만족}",0.0632567333827527,0.511545293072824,0.123658128105867,1.48972688970908,2304
"121","{기억.집중.가능.여부=가능,인간관계=만족,혼인상태=미혼} => {만족감=만족}",0.0741289844329133,0.528789659224442,0.140186146116465,1.53994609082369,2700
"122","{자기개발.가능여부=가능,인간관계=만족,혼인상태=미혼} => {만족감=만족}",0.0766274057600966,0.524722692235383,0.146034099332839,1.52810223229306,2791
"123","{기부경험=없음,계층의식=중산층,혼인상태=미혼} => {만족감=만족}",0.0544161656096423,0.43124456048738,0.12618400461247,1.25587436048867,1982
"124","{기억.집중.가능.여부=가능,계층의식=중산층,혼인상태=미혼} => {만족감=만족}",0.0648765889685089,0.448557327258922,0.14463388518244,1.30629275851537,2363
"125","{자기개발.가능여부=가능,계층의식=중산층,혼인상태=미혼} => {만족감=만족}",0.0671279136809159,0.445679912504557,0.150619114295912,1.29791312490233,2445
"126","{기억.집중.가능.여부=가능,기부경험=없음,혼인상태=미혼} => {만족감=만족}",0.0728385910001922,0.352886405959032,0.206408038876534,1.02767902488573,2653
"127","{자기개발.가능여부=가능,기부경험=없음,혼인상태=미혼} => {만족감=만족}",0.0754193778656344,0.348648305622541,0.216319358647009,1.01533679025264,2747
"128","{기억.집중.가능.여부=가능,자기개발.가능여부=가능,혼인상태=미혼} => {만족감=만족}",0.0881036707574884,0.368427095292767,0.239134612744694,1.07293676276073,3209
"129","{자기개발.가능여부=가능,생활수준.변화=좋아짐,교육정도=4년제} => {만족감=만족}",0.0524119375120116,0.592673082893511,0.0884331329105236,1.72598798258818,1909
"130","{자기개발.가능여부=가능,소득.만족도=보통,교육정도=4년제} => {만족감=만족}",0.0529061307415644,0.425292429927168,0.124399417950196,1.23854051133263,1927
"131","{인간관계=만족,계층의식=중산층,교육정도=4년제} => {만족감=만족}",0.0801142135463855,0.628337639965547,0.127501853224611,1.82985063248302,2918
"132","{인간관계=만족,교육정도=4년제,혼인상태=기혼} => {만족감=만족}",0.0650138648656069,0.649300795174116,0.100129039343272,1.89089972516405,2368
"133","{인간관계=만족,기부경험=없음,교육정도=4년제} => {만족감=만족}",0.0571342283721824,0.546911957950066,0.104466957691569,1.59272201522469,2081
"134","{기억.집중.가능.여부=가능,인간관계=만족,교육정도=4년제} => {만족감=만족}",0.0926612305411416,0.604405444126075,0.153309721879032,1.76015507247174,3375
"135","{자기개발.가능여부=가능,인간관계=만족,교육정도=4년제} => {만족감=만족}",0.0977129835543475,0.599259134534433,0.16305631057299,1.745167942524,3559
"136","{계층의식=중산층,교육정도=4년제,혼인상태=기혼} => {만족감=만족}",0.0695714246492601,0.539378458918689,0.128984432913269,1.57078289031705,2534
"137","{기부경험=없음,계층의식=중산층,교육정도=4년제} => {만족감=만족}",0.0581500700107075,0.44968152866242,0.129313895066304,1.30956666814355,2118
"138","{기억.집중.가능.여부=가능,계층의식=중산층,교육정도=4년제} => {만족감=만족}",0.0933201548472119,0.507389162561576,0.183922246931884,1.47762336835215,3399
"139","{자기개발.가능여부=가능,계층의식=중산층,교육정도=4년제} => {만족감=만족}",0.0996897564725586,0.504305555555556,0.197677291821102,1.46864325977453,3631
"140","{기억.집중.가능.여부=가능,교육정도=4년제,혼인상태=기혼} => {만족감=만족}",0.0764352195041595,0.523111612175874,0.146116464871098,1.52341043018165,2784
"141","{자기개발.가능여부=가능,교육정도=4년제,혼인상태=기혼} => {만족감=만족}",0.0824204486176317,0.515807560137457,0.159789144222057,1.5021395029093,3002
"142","{기억.집중.가능.여부=가능,기부경험=없음,교육정도=4년제} => {만족감=만족}",0.0686379485489938,0.40290088638195,0.170359388298603,1.17333165304947,2500
"143","{자기개발.가능여부=가능,기부경험=없음,교육정도=4년제} => {만족감=만족}",0.0720149356176043,0.396883038281132,0.18145128078412,1.15580642066952,2623
"144","{기억.집중.가능.여부=가능,자기개발.가능여부=가능,교육정도=4년제} => {만족감=만족}",0.114735194794498,0.461512976256212,0.248606649644455,1.34402231823619,4179
"145","{인간관계=만족,계층의식=중산층,교육정도=고등학교} => {만족감=만족}",0.0513137303352277,0.519888734353268,0.098701370013453,1.51402473585585,1869
"146","{인간관계=만족,기부경험=없음,교육정도=고등학교} => {만족감=만족}",0.0522197512560745,0.439260969976905,0.118880926886857,1.27921982165738,1902
"147","{기억.집중.가능.여부=가능,인간관계=만족,교육정도=고등학교} => {만족감=만족}",0.0625978090766823,0.465401102265769,0.134502923976608,1.35534535442761,2280
"148","{자기개발.가능여부=가능,인간관계=만족,교육정도=고등학교} => {만족감=만족}",0.068143755319441,0.455998530222304,0.149438541580869,1.3279630979681,2482
"149","{기부경험=없음,계층의식=중산층,교육정도=고등학교} => {만족감=만족}",0.0504351645938006,0.366813099041534,0.137495538533344,1.06823646808905,1837
"150","{기억.집중.가능.여부=가능,계층의식=중산층,교육정도=고등학교} => {만족감=만족}",0.0606210361584713,0.396267049533381,0.152980259725997,1.15401253259409,2208
"151","{자기개발.가능여부=가능,계층의식=중산층,교육정도=고등학교} => {만족감=만족}",0.0667160859896219,0.391556558169513,0.170386843478022,1.14029459648262,2430
"152","{기억.집중.가능.여부=가능,교육정도=고등학교,혼인상태=기혼} => {만족감=만족}",0.0530434066386624,0.313026571613739,0.169453367377756,0.911598850074937,1932
"153","{자기개발.가능여부=가능,교육정도=고등학교,혼인상태=기혼} => {만족감=만족}",0.0599895670318206,0.304614526697337,0.196936001976773,0.887101215790926,2185
"154","{기억.집중.가능.여부=가능,자기개발.가능여부=가능,교육정도=고등학교} => {만족감=만족}",0.0822557175411141,0.309760132340777,0.265546495346347,0.902086295694262,2996
"155","{기억.집중.가능.여부=가능,생활수준.변화=좋아짐,소득.만족도=보통} => {만족감=만족}",0.0509293578233534,0.444524323028996,0.11457046371798,1.29454780664309,1855
"156","{자기개발.가능여부=가능,생활수준.변화=좋아짐,소득.만족도=보통} => {만족감=만족}",0.0559536556571397,0.431962696057652,0.129533536501661,1.2579657214766,2038
"157","{생활수준.변화=좋아짐,인간관계=만족,계층의식=중산층} => {만족감=만족}",0.0842050352799056,0.651859723698193,0.129176619169206,1.898351860259,3067
"158","{생활수준.변화=좋아짐,인간관계=만족,혼인상태=기혼} => {만족감=만족}",0.0782472613458529,0.603941513032422,0.129560991681081,1.75880400808986,2850
"159","{생활수준.변화=좋아짐,인간관계=만족,기부경험=없음} => {만족감=만족}",0.0720698459764435,0.542355371900826,0.132883068390852,1.5794522835807,2625
"160","{기억.집중.가능.여부=가능,생활수준.변화=좋아짐,인간관계=만족} => {만족감=만족}",0.0990582873459078,0.605064564816368,0.16371523487906,1.76207456978544,3608
"161","{자기개발.가능여부=가능,생활수준.변화=좋아짐,인간관계=만족} => {만족감=만족}",0.10776157922192,0.593976997578692,0.1814238256047,1.72978525488196,3925
"162","{생활수준.변화=좋아짐,계층의식=중산층,혼인상태=기혼} => {만족감=만족}",0.079263102984378,0.552959203217774,0.143343491749719,1.61033285830343,2887
"163","{생활수준.변화=좋아짐,기부경험=없음,계층의식=중산층} => {만족감=만족}",0.0679241138840842,0.495791583166333,0.137001345303792,1.44384879137022,2474
"164","{기억.집중.가능.여부=가능,생활수준.변화=좋아짐,계층의식=중산층} => {만족감=만족}",0.0944458172034154,0.554928214228101,0.170194657222085,1.61606703020949,3440
"165","{자기개발.가능여부=가능,생활수준.변화=좋아짐,계층의식=중산층} => {만족감=만족}",0.103451116053043,0.548311990686845,0.188671992971474,1.59679920338906,3768
"166","{생활수준.변화=좋아짐,기부경험=없음,혼인상태=기혼} => {만족감=만족}",0.0619937951294512,0.418225597332839,0.148230513686407,1.21796041669897,2258
"167","{기억.집중.가능.여부=가능,생활수준.변화=좋아짐,혼인상태=기혼} => {만족감=만족}",0.0884331329105236,0.501479059629457,0.176344617412075,1.46041191243973,3221
"168","{자기개발.가능여부=가능,생활수준.변화=좋아짐,혼인상태=기혼} => {만족감=만족}",0.0979051698102847,0.487158469945355,0.200971913351454,1.418707359944,3566
"169","{기억.집중.가능.여부=가능,생활수준.변화=좋아짐,기부경험=없음} => {만족감=만족}",0.0831617384619608,0.421103850966217,0.197485105565165,1.22634249330315,3029
"170","{자기개발.가능여부=가능,생활수준.변화=좋아짐,기부경험=없음} => {만족감=만족}",0.090519726546413,0.40668558036265,0.222579139554677,1.18435347353872,3297
"171","{기억.집중.가능.여부=가능,자기개발.가능여부=가능,생활수준.변화=좋아짐} => {만족감=만족}",0.122944293440958,0.472761824324324,0.260055459462428,1.37678131665186,4478
"172","{생활수준.변화=그대로,인간관계=만족,소득.만족도=보통} => {만족감=만족}",0.0653433270186421,0.495420482930891,0.131894681931746,1.44276806986422,2380
"173","{생활수준.변화=그대로,계층의식=중산층,소득.만족도=보통} => {만족감=만족}",0.0630645471268155,0.394131777625257,0.160008785657414,1.14779417417804,2297
"174","{생활수준.변화=그대로,기부경험=없음,소득.만족도=보통} => {만족감=만족}",0.0684457622930566,0.316491049892091,0.21626444828817,0.921688135461712,2493
"175","{기억.집중.가능.여부=가능,생활수준.변화=그대로,소득.만족도=보통} => {만족감=만족}",0.0767646816571946,0.346425473918969,0.221590753095571,1.00886343939799,2796
"176","{자기개발.가능여부=가능,생활수준.변화=그대로,소득.만족도=보통} => {만족감=만족}",0.0827499107706669,0.341878402903811,0.242044861763172,0.995621417523428,3014
"177","{생활수준.변화=그대로,인간관계=만족,계층의식=중산층} => {만족감=만족}",0.0846168629711995,0.538717007516168,0.157071081459517,1.56885660548184,3082
"178","{생활수준.변화=그대로,인간관계=만족,혼인상태=기혼} => {만족감=만족}",0.0565576696043709,0.463859491105607,0.121928451802433,1.3508558602814,2060
"179","{생활수준.변화=그대로,인간관계=만족,기부경험=없음} => {만족감=만족}",0.0830519177442825,0.45088686838575,0.18419679872608,1.3130768695302,3025
"180","{기억.집중.가능.여부=가능,생활수준.변화=그대로,인간관계=만족} => {만족감=만족}",0.10166652939077,0.490593534711182,0.207231694259122,1.42871098703009,3703
"181","{자기개발.가능여부=가능,생활수준.변화=그대로,인간관계=만족} => {만족감=만족}",0.109051972654641,0.482097341910426,0.226203223238064,1.40396829650623,3972
"182","{생활수준.변화=그대로,계층의식=중산층,혼인상태=기혼} => {만족감=만족}",0.0611701397468632,0.387613082811413,0.157812371303846,1.12881037141122,2228
"183","{생활수준.변화=그대로,기부경험=없음,계층의식=중산층} => {만족감=만족}",0.0803887653405815,0.373374139250191,0.215303517008484,1.08734358950266,2928
"184","{기억.집중.가능.여부=가능,생활수준.변화=그대로,계층의식=중산층} => {만족감=만족}",0.0994701150372018,0.407811796488068,0.243911813963704,1.18763325045854,3623
